id,text,is_humor,votes_no,votes_1,votes_2,votes_3,votes_4,votes_5,funniness_average
965774646707712001,no me gusta la banana con dulce d leche y qué?,0,3,0,0,0,0,0,NULL
833817029845118978,"Otro día sin ir al Gym, ya con este son 8 años.",1,0,0,2,2,0,0,2.5000
965718594049986560,"Dormir con Aquiles en una bendición,el no se mueve después que se acomoda",0,3,0,0,0,0,0,NULL
744125082197360641,"Han jugado tantas veces conmigo que ya busco si mi pie tiene escrito ""Andy"" :(",1,2,2,1,1,0,0,1.7500
965716740171845632,por lo menos lo intente jajajaja,0,3,0,0,0,0,0,NULL
862645153286287360,"Los romanos creían que la crucifixión era la peor tortura, no sabían que años más tarde iba a existir el “te quiero como amigo”.",0,3,0,0,0,0,2,NULL
965734532400820224,"Me acabo de enterar de que mi crush actual me habia echado el ojo en prepa, pero ya no, me quiero morir.",0,3,0,0,0,0,0,NULL
910354590561898502,"Extraño mi infancia, donde lo único que me dolía era cuando me raspaba las rodillas.",0,4,1,0,0,0,0,NULL
943960038028271616,"— Bésame, es para una tarea. — Estamos en vacaciones.",1,1,2,1,0,2,0,2.4000
844999331035987969,"“Las mejores cosas tardan en llegar.”

—Yo llegando tarde a todos lados.",1,1,0,2,1,0,0,2.3333
314063791300153344,Los profesores me suspendían en el colegio por irregularidades en su manera de corregir mis exámenes.,1,2,0,2,1,0,0,2.3333
125331970350780416,"Creo en la reencarnaciion
ATT: uNA Uña #RT",0,3,0,1,1,0,0,NULL
335734062155169794,¿FELICIDAD? Felicidad es darle la vuelta a la almohada y seguir durmiendo.,0,3,0,1,1,0,0,NULL
681208468540387328,"Los casamientos duran tan poco qué, en cualquier momento la novia va a tirar el ramo y ella misma lo va a agarrar porque ya está soltera.",1,1,0,1,2,1,0,3.0000
965897183311646720,Pongo casa para la Champions ⚽🛋,0,3,0,0,0,0,0,NULL
965916523243110400,Policía y la concha de tu mujer esa puta rota que no siente nada 😠,0,3,0,0,0,0,0,NULL
965739859154530305,Podriamos hablar por Dm @medranoazteca será muy rápido,0,3,0,0,0,0,0,NULL
301478929934454784,Tu novio te engaña - Dime algo que no sepa - El calamar gigante más grande del mundo se capturó en febrero de 2007. Pesaba 450 kg -gracias.,1,1,1,3,0,0,0,1.7500
453344206413897728,Situación sentimental: Con sueño.,0,4,0,0,2,0,0,NULL
903393720803893248,Sufrir por ti?... JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA ni que fueses el internet cuando se va.,1,4,3,0,1,1,0,2.0000
965798847279783936,Típico: Aburrirte en clase y llenar la parte de atrás del cuaderno de dibujos sin sentido.,0,4,1,0,0,0,0,NULL
99219717037887488,Urgentenecesitotécnicoespecialistaenhardwareparaarreglarbarraespaciadora! #fb,1,1,0,2,2,1,0,2.8000
150617151944925184,"#Chiste Uy mi amor, estás como pollo frito — ¿Sabrosa? — No, llena de grasa, GORDA. #chistes RT",1,0,4,1,0,0,0,1.2000
965815205656752129,Qué rayos estoy haciendo de mi vida ?,0,3,0,0,0,0,0,NULL
965760876845436928,me preguntaron para que paetido voy a militar jajaja si no sepan que no soy K,0,3,0,0,0,0,0,NULL
944396830355480576,"La regla debería bajar durante diez minutos, haciendo acto de presencia, en plan: ""Ola k ase, no estás embarazada, adiós!"".",1,1,2,1,0,0,0,1.3333
965792829040660480,Menos mal que cambie de número si no esté enfermo me iba a molestar todo el tiempo!,0,3,0,0,0,0,0,NULL
122804437835190272,"#Chiste Mama, mama, mama
Que pasa hijo
En la escuela me dicen bin laden
por que??
por que me tire a las gemelas. #chistes RT.",1,0,1,2,2,0,0,2.2000
965781684749787136,"No puedo creer que después del intento número mil forzada por mis papás, ahora me guste el sushi 😐",0,4,0,1,0,0,0,NULL
937019787196149764,"Qué curioso, me acabo de dar cuenta que “Diciembre” al revés es “Erbmeicid”, no significa nada, COMO YO EN TU VIDA",0,3,2,0,0,0,0,NULL
752643639898058752,"Aguacate proviene de la palabra nahuatl ""ahuacátl"" que significa ""testículo"", y ahora cuesta un huevo comprar un aguacate, ¿coincidencia?",1,0,0,3,1,2,0,2.8333
965734133937864705,Mi perro va a ser papa? Loki atrevido,0,3,0,0,0,0,0,NULL
965793990875471873,"Dicen que soy súper hacker y NO, cuando era chiquita era TURBO hacker.🤓",0,3,0,1,0,0,0,NULL
751256789342162948,"Lanzándole piedras a un perro callejero, porque nadie me va a quitar la experiencia de jugar Pokémon Go a pesar de tener iOS. NADIE.",1,2,3,0,0,0,0,1.0000
783801793792741376,-ELLA: Donde dormiste anoche? -EL: Dormí en la casa de mi mejor amigo! -ELLA: MENTIRA! Porque Juan durmió conmigo! #Plop,1,1,0,4,0,0,0,2.0000
927705118006530048,"Saberte la de despacito

ES DE NACOS",0,3,0,0,0,0,0,NULL
965702294993035264,"Empumideraaa?? Eeeeeeeeellllll inventándose palabros.
#CepedaTortilla",0,3,0,0,0,0,0,NULL
965776127301181441,#Fritzler es todo lo que esta bien en este mundo. Ganó #Colón. Se duerme #Feliz. Linda manera de terminar un lunes. Besitos.,0,3,0,0,0,0,0,NULL
965855626172813312,Dime dónde estabas todo este tiempo atrás,0,3,0,0,0,0,0,NULL
100028424940294144,Mamá me conseguí un perro mocho de las 4 patas. Y como lo vas a llamar? Para q lo voy a llamar si igual no va a venir. #fb,1,1,2,0,1,1,0,2.2500
965780195776106496,Que se olvideeeee,0,3,0,0,0,0,0,NULL
965674092467834883,estilo libre y la recalcada colcha de la lora son una mierda,0,4,2,0,0,0,0,NULL
377519303290916864,"—Hijo, ¿Por qué tuviste miedo de presentar tu Examen de álgebra?  

—Es que me faltó Baldor.",1,0,3,1,1,0,0,1.6000
965670548297658369,"vivos somos traídos.
mortos somos amados.",0,4,0,0,0,0,0,NULL
900118029958348801,"¿Te cae mal, mi amor? Ten, bórrala.

—TODOS LOS HOMBRES SIEMPRE.",1,1,3,1,0,0,0,1.2500
444138110730108929,"Me pilla por sorpresa la noticia de ""Arbeloa 2 meses lesionado"", yo pensaba que ya lo estaba desde que empecé a entrenar al Real Madrid.",0,3,0,1,1,0,0,NULL
945113626393718784,"Matutino: hijo del oficial matute.

Matutino.",1,0,3,2,0,0,0,1.4000
394938160565600256,"—Amor, ¿Me veo gorda con este traje de baño?

—No mi amor, pero hazte a un lado que no me dejas ver... el mar.",1,0,2,1,1,1,0,2.2000
254347709681655808,"—¡Ay, que cosa más fea! —Es mi hija. —Perdón, no sabía que eras el padre. —Soy la madre. —Ah Bueno!!!...",1,0,2,2,1,0,0,1.8000
790574915384508416,"«Este pendejo ya me está olvidando, le voy a mandar un mensaje para confundirlo otra vez»

—Satanás disfrazado de mujer.",1,0,3,1,0,0,0,1.2500
892769111863947264,"Muy buenos días, hoy amanecí con la pila al 100%… pero la del celular, porque yo sigo con un chingo de sueño.",1,1,1,2,1,0,0,2.0000
835961420118360064,"—¿Tienes Wi-Fi? 
—Claro. 
—¿Cuál es la clave?
—Tener dinero y pagarlo.",1,1,1,0,1,1,2,3.6000
965895279110164480,Hola @CableFibertel. Mandé dm. Gracias!,0,3,0,0,0,0,0,NULL
656645616701976579,"A las hamburguesas últimamente le ponen de todo, menos carne.",0,4,1,0,0,0,0,NULL
965756896425766912,Días de mierda....😭,0,3,0,0,0,0,0,NULL
272090777390301184,"80 PERSONAS MAS PARA LLEGAR A LOS 15.000 SEGUIDORES GRACIAS :D, FELIZ FIN DE SEMANA PARA TODOS!!!",0,3,0,0,0,0,0,NULL
924336719440240640,"Te haré la vida, el desayuno, la sonrisa y el café, por si el amor no basta.",0,3,0,0,0,0,0,NULL
323954696802942976,Escuchar una historia de alguien y pensar: Deja de mentir.,0,3,0,0,0,0,0,NULL
965767721911799808,"no paro de leer que si humillaciones a cepeda, feos de aitana y gilipolleces de esas a montones",0,3,0,0,0,0,0,NULL
965948005693173760,"Si me importás te vas a dar cuenta al toque, pero si no lo hago mucho más, es fija",0,3,0,0,0,0,0,NULL
964693682187325441,Las mujeres siempre van a estar enamoradas del primer wey al que le fueron a dar las nalgas todas pendejas.,0,3,0,0,0,0,0,NULL
954535708407971841,Quédate con quien puede escuchar de tu pasado sin que afecte su presente.,0,3,0,0,0,0,0,NULL
295933899018735616,"A mi q me expliquen como si fuera una nena,pq si hay tanta gente inteligente aqui vienen d Mejico a administrar el ALMM?? Q me lo expliquen!",0,3,0,0,0,0,0,NULL
747229639207170049,"Tengo un tío gay y narizón y una vez un mesero me trajo rápido la comida, por eso le voy a Argentina.",0,3,1,1,0,0,0,NULL
965725657241194496,Porque es mas facil dormir por el día? Luego por la noche estoy cansada pero no paro de dar vueltas en la cama,0,3,0,0,0,0,0,NULL
86604811012808705,"o no estaba borracho!! -Como que no? Estupido! Aplastaste a mi tortuga y gritaste: ""Sí! Soy Mario Bros!!",1,0,0,3,2,0,0,2.4000
883352908837859328,"Me acaban de regalar un sombrero, ahora voy a tener que comprar un rancho y 100 caballos, ni modo de tenerlo ahí guardado a lo pendejo.",1,1,1,2,1,0,0,2.0000
113056931450601473,"Matrimonio en cama, suena reloj: Gong... Gong... -Cari que hora es? -La una -Seguro? -Claro, si lo he oído dos veces! #fb",1,2,2,1,0,0,0,1.3333
965907719390625792,a mi me juraron hasta por Dios y me fallaron.,0,3,0,0,0,0,0,NULL
965748327450120193,en serio los labios de jimin son re lindos como ??!!?!! los mas bonitos que vi,0,3,0,0,0,0,0,NULL
965808763188936704,Esas fotos😭,0,3,0,0,0,0,0,NULL
965802551424765952,Le dije a nicolas que se fuera de mi pieza Y SE DURMIÓ EN MI CAMA hdp,0,4,0,0,0,0,0,NULL
970898740545572865,Puedo hacerlo en: La cama. El sofá. El escritorio. La mesa. La silla. El coche. Hasta en el suelo. La cuestión es dormir.,1,1,1,2,1,0,0,2.0000
965700109748047877,"“Aquí batiendo huevos”
Estámuy guapo 
#cepedatortilla",0,3,0,0,0,0,0,NULL
964915368371384320,"Cerraron el bar El Caballito.
(Como viene sucediendo cada 80 días desde hace más de 20 años)",0,3,0,0,0,0,0,NULL
492076376950706176,"Era un cocinero tan feo, pero tan feo, que hacía llorar a las cebollas...",1,0,1,1,2,1,0,2.6000
965699753228029952,Último cambio en el Celta. Sale Roncaglia y entra Boyé. Min 73,0,3,0,0,0,0,0,NULL
970358025088372737,¿Tienes Wi-Fi? Claro. ¿Cuál es la clave? Tener dinero y pagarlo.,1,0,1,0,1,2,1,3.4000
965739808856444928,joder que te quiero,0,3,0,0,0,0,0,NULL
263843305056501761,"💀Ayer se murió un pene, su alma anda penando; aprieta bien el culito!!! Que a ti te anda buscando!!! #Calaverita de Día de Muertos.",1,1,2,1,0,0,0,1.3333
175749829794856961,"—Oye, ¿Cual es tu nombre? —Pikachu ¿Y tu? —Pablo. —¡No me jodas...! ¿como el de los picapiedras? #fb",1,0,0,0,3,0,1,3.5000
962508339082121216,ES DE NACOS neta que me emputa tener Telcel. Los odio,0,3,0,0,0,0,0,NULL
965930750347489280,Ninki Minjaj,0,3,0,0,0,0,0,NULL
965862349604315136,quien me mando a despertarme a esta hora,0,3,0,0,0,0,0,NULL
965807513290592256,ojala algun dia vuelva a conocer a alguien como vos! pero que se enamore de mi?,0,4,0,0,0,0,0,NULL
892547042404438017,"La felicidad está ahí, justo después del miedo, pegadito al chingue su madre.",0,4,0,2,0,0,0,NULL
301477172571426817,"Recibir ""mensajes cadenas"" por whatsapp y otras formas de saber que tus amigos son retrasados de por vida.",1,1,2,1,1,0,0,1.7500
965838068803567616,"No sé qué será de mi futuro, pero lo que si se, es que Dios lo tiene en sus manos 🙌🏻✨",0,3,0,0,0,0,0,NULL
471367391646347264,-¿Qué queremos? -Una cura para la pereza - ¿Cuando la queremos? -¡MAS TARDECITO!,1,0,1,2,1,0,0,2.0000
965736906360225792,*Le dejo un regalo y me escondo* @Casa_nxva,0,3,0,0,0,0,0,NULL
721466788584820738,"— Papá, ¿qué es lo primero en lo que te fijas cuando ves una mujer hermosa?
— En que tu mamá no me vea.",1,0,1,2,1,0,1,2.6000
934105584307195905,"—Hola muñeca.

—Hola tobillo.",1,0,0,0,4,2,0,3.3333
825537590598184960,"Tres consejos para ser feliz 1. No te tomes nada en serio. 2. Come lo necesario, duerme lo suficiente. 3. Relaja la raja y disfruta la fruta",0,3,1,1,0,0,0,NULL
965874987046506497,Eso q hay entre los dos q me hace delirar,0,3,0,0,0,0,0,NULL
940417682364440576,"El novio que ellas quieren:
—Cursi, pero no empalagoso.
—Celoso, pero no psicópata.
—Horny, pero respetuoso.
—Lindo, pero solo con ella.",0,3,0,0,0,0,0,NULL
424158167413424128,#NormalmenteEnMiSalonSeEscuchaba los “Happy Birthday” por molestar al profesor y perder tiempo de clase.,0,3,0,0,0,0,0,NULL
781946729729961984,"dime que porno miras y te dire quien eres :P
 guau",0,4,1,0,0,0,0,NULL
415944047333629952,"Entre a mi cuarto, mire a mi cama, ella me miro también, #YEntoncesYo dije amor a primera vista.",1,0,2,1,2,0,0,2.0000
734914387366969344,"Cuando te digan ESTUDIA no hagas nada, significa ES-TU-DIA, aprovéchalo.",0,2,0,1,0,0,0,NULL
965658187683778560,que llueva o salga el sol qur tiempo de mierda,0,3,0,0,0,0,0,NULL
954824661291978753,Típico: Cargar el móvil cinco minutos antes de salir pensando que servirá para algo.,0,3,0,0,0,0,0,NULL
965779524708421633,21 pareces ser un amor😘,0,3,0,0,0,0,0,NULL
965800613652127744,hace cuanto no flasho amor 🤔,0,3,0,0,0,0,0,NULL
942499448512503810,"No, no me cae mal... me molesta que respire, solo eso.",1,4,2,3,0,0,0,1.6000
965734440109404162,Siento bien bonito cuando estornudo en la calle y un desconocido me dice ‘salud’,0,3,0,0,0,0,0,NULL
965782922069512192,Acompáñenme por un Frappuccino 🤤🙏🏼😍,0,3,0,0,0,0,0,NULL
664023996971790336,Bienaventurados los que no necesitan levantarse temprano.,0,4,0,0,0,0,0,NULL
935314053022474241,"Decir ""Estoy bien"" es más fácil que dar tantas explicaciones.",0,5,1,0,0,0,0,NULL
965707277813665792,Mi mama tentada por como lu corrió el colectivo😂😂😂,0,3,0,0,0,0,0,NULL
965673194907631616,DICEN QUE WARNER ADQUIRIÓ LOS DERECHOS PARA HACER LA PELÍCULA DE MARAVILLOSO DESASTRE. NO ME QUIERO ILUSIONAR PERO YA ME ILUSIONÉ,0,3,0,0,0,0,0,NULL
410282742593511425,"—¿Por qué le cortaste el cabello a tu hijo?
—Es cáncer.
—El mío es Capricornio y no ando de culero cortandole el cabello a lo pendejo.",1,0,1,2,0,0,0,1.6667
965776114722443265,#SoyExatlon  cuando los contendientes no ganan.... ¡Vamos Azules!,0,3,0,0,0,0,0,NULL
117002966732513281,"Quien no ha  intentado sacar peluches de las malditas maquinas.?
#frases",0,3,0,0,0,0,0,NULL
965801800656924672,"Yo sigo firme junto a vos, porque yo soy tu soldadooo",0,4,0,0,0,0,0,NULL
439587432313663488,"—Mamá ya dejé mi vicio por Candy crush. 
—¿De verdad hijita?
—Sweet.
—¿Y cómo te sientes?
—DIVINE.
—Vamos a cenar Hot Cakes
—Delicious.",1,0,2,1,0,1,1,2.6000
965835988412006400,El temor si gana Petro es que Colombia se convierta en Venezuela.,0,3,0,0,0,0,0,NULL
232253441110601730,"Lobo, por qué tienes esa frente tan sudada, los ojos tan rojos, y esos dientes tan apretados?
- Coño Caperucita, déjame cagar tranquilo #xD",1,0,1,2,2,0,0,2.2000
113754934645768192,"Mujer al marido, muy enfadada: -Tú te lo gastas todo en vino! -Sí claro, y el coñac y el anís me lo regalan! #fb",1,0,3,2,0,0,0,1.4000
942816944268472326,Muero de celos cuando le das a alguien más la atención que yo quiero para mi.,0,3,0,0,0,0,0,NULL
468830929440370691,Deja salir tus miedos y tendrás más espacio para vivir tus sueños. #NoEsChiste,0,3,0,0,0,0,0,NULL
940673322337128450,Sabes que ya estás chavorruc@ cuando de verdad quieres que te regalen unos calcetines.,0,3,0,0,1,1,0,NULL
965812508702494721,Todo los escritos que lei sobre Dios y mi expansion que me sirvan es adquirido,0,3,0,0,0,0,0,NULL
803419229537988608,Si están teniendo un mal día recuerden que mañana puede ser aun peor.,1,1,1,0,0,2,0,3.0000
79957811412471809,"Un Mae va una pizzeria con 2 mujeres y pide 2 pizzas, el mesonero le pregunta: familiares? No, son putas pero tienen hambre #humortico",1,1,2,1,0,0,0,1.3333
965781391156875264,@aguscuco @hectorvivas24 16 followers por una mención. 🧐,0,3,0,0,0,0,0,NULL
817509541311029248,"Mejor le voy a escribir a mi abuelita, ella no me deja en visto y siempre me pregunta si ya comí, si estoy bien y que me quiere mucho.",1,1,1,2,0,0,0,1.6667
462749272786894848,"– ¡¡LAS REGLAS SE HICIERON PARA ROMPERSE!!

—Abuelo, por favor nos van a sacar de la papelería.",1,0,0,1,2,1,1,3.4000
510186423044284418,"Cuando somos buenos, nadie nos recuerda; cuando somos malos, nadie nos olvida.",0,3,0,0,0,0,1,NULL
679537012278341632,Si te llaman por guausatpp...  Son palmados con wifi :v guau,0,4,1,0,0,0,0,NULL
679398907982430214,"Cosas que me han salido bien en el 2015:

—
—
—
—
—
—
—
—
—Dormir y comer.",1,1,1,3,0,0,0,1.7500
961632826264293379,"El ""No"" de las mujeres, proviene del latín ""ruégame"".",1,1,4,0,0,0,0,1.0000
393192703007002624,"""Pero tiene cara bonita""

—Una mujer defendiendo a su amiga la gordita.",1,1,3,0,1,0,0,1.5000
481950210277793793,Ese sentimiento de traición cuando un amigo se lleva bien con una persona que te llevas mal.,0,4,0,0,0,1,0,NULL
965830003131895809,"Quiero una wacha que no me aburra, que me vuele la cabeza todo el tiempo, donde mierda la consigo🤔",0,3,0,0,0,0,0,NULL
965778199295688706,9 de cada 10 mujeres hoy tienen un piercing en la nariz,0,4,0,0,0,0,0,NULL
923989284935360513,"Me caen muy bien esas personas que lo ven a uno comiendo y no piden, uno les ofrece y no reciben. Nunca mueran.",0,3,0,0,0,0,0,NULL
965733664192716801,Fuimos hasta la pancheria con ezequiel y estaba cerrada 💔💔💔 que dolor al corazón,0,3,0,0,0,0,0,NULL
231635542683574273,"¿Cogemos? A.) Sí. B) A. C.) B.

#Chistesde2pesos",1,1,4,0,0,0,0,1.0000
937443079778271236,"—¿Qué hace Enrique Iglesias en un campo de trigo?

—¡Estar con trigo, vivir con trigo, bailar con trigo!",1,0,0,1,1,2,0,3.2500
74271135432323072,"hola -¿Está Consuelo? 
- No. Estoy  Contecho  
#CHISTES",1,0,2,3,0,0,0,1.6000
517768322067496960,"Una señora coja llega a la verdulería de un tuerto: -¿Tiene Tomates? -Sí, escoja! -Y tu eres tuerto HDP!",1,0,1,2,1,0,0,2.0000
864209707011108865,"El karma no es la venganza de la vida, es el reflejo de tus pendejadas.",0,3,0,0,0,0,0,NULL
965844309936431106,Para mí que es el amor después del amor,0,3,0,0,0,0,0,NULL
915491663623180288,"Hay muchas críticas a Mariano por no tener un plan para esto pero olvidáis que solo ha tenido cinco años de margen, así es imposible.",1,0,2,0,1,1,1,2.8000
959473242221129728,"—¡ESTOY HARTO DE QUE ESTÉN HABLANDO A MIS ESPALDAS! —Señor, usted es taxista. —Ah, si pos sí.",1,0,1,0,3,1,0,2.8000
965782066452459520,Tanto 🤩,0,3,0,0,0,0,0,NULL
965704845108760576,en una semana más o menos publican las notas y espero haber sacado más de 800 pq si no estoy recontra muertaa ahre q exagerada per ssi,0,3,0,0,0,0,0,NULL
965737199969980416,estas escuchando radio la fusion martin el zacatecano,0,3,0,0,0,0,0,NULL
814623735936323584,"—¿Qué estudias? 
—Licenciatura en danza moderna y habilidades manuales con fuego como elemento natural. 
—¿Eres tragafuegos? 
—JAJAJÁ Si :(",1,0,3,2,0,0,0,1.4000
965660398069407744,Muy fuerte todo,0,3,0,0,0,0,0,NULL
839582019009019905,No les extrañe que piten otro penal a favor del Barça.,0,4,0,1,0,0,0,NULL
965738496039243776,La lluvia siempre siempre me deprime,0,3,0,0,0,0,0,NULL
786355557221306368,"eso de encontrar a alguien que no se anda con tanta complicaciones asi a como uno tambien, eso es hermoso, nos drogamos? valeeee guau",0,3,0,0,0,0,0,NULL
968727323154448384,"Al final el amor, no es un tema de cantidad, sino de calidad. 

No busques que te quieran mucho, busca quien te quiera de verdad.",0,3,0,0,0,0,0,NULL
783924423774511104,Me urge que se ponga de moda que me mandes nudes,0,3,2,0,0,0,0,NULL
965728165434970112,Pero es cuando mejor hago poesía sacaré el lado positivo a todo,0,3,0,0,0,0,0,NULL
935650263918145536,"Mi almohada escucha mis pensamientos, seca mis lágrimas y soporta mis insomnios.",0,3,0,0,0,0,0,NULL
965675023624269824,voy a twittear aquí porque en la otra acc hay mucha gente y pues no se me da eso marica,0,3,0,0,0,0,0,NULL
793884132585578498,"Si besarse es contagiar gérmenes, ¿qué te parece si empezamos la epidemia?",1,1,3,1,0,0,0,1.2500
965769160566366209,Tengo que admitir que @DJLinkYT y @EdzenAV son los mejores amigos. ❤❤,0,3,0,0,0,0,0,NULL
965719864907390976,Jajajajajajajajajajaja que forra de mierda,0,3,0,0,0,0,0,NULL
965788508903395328,Nunca mando audios porque odio mi voz,0,4,1,0,0,0,0,NULL
965871715497758720,Que digan o piensen lo que quieran pero me cansaron con el tema del aborto,0,3,0,0,0,0,0,NULL
923581746276311040,"En clase: 1+1=2. Ejercicios: 2+2=4. Examen: María compró 4 peras, 2 se las dio a Juan. Calcula la distancia de la tierra al sol.",1,0,2,0,2,0,1,2.6000
965741771773874176,Me gustaría un reportaje e telesur #ZanniniEnCNN,0,4,0,0,0,0,0,NULL
296441113370316800,"Los celos ya pasaron de moda. Lo de hoy es confiar en tu pareja, darle libertades y contratar a un detective privado.",1,2,0,2,2,0,0,2.5000
323955423315128323,"—¿Te importo? —No. —¿Te gusto? —No. —¿Me quieres? —No. —Vale, ya me voy. —¡Espera! No me has preguntado si te amo. —¿Me amas? —No.",1,0,3,1,1,0,0,1.6000
944210980762013701,Si le escribes el mensaje más lindo de la humanidad y te lo responde con ''OK'' déjala ir... y dísparale mientras esté a lo lejos.,1,2,2,0,1,0,1,2.5000
728199847623446528,"—Oye hija, a comer.

—Mamá, pero son croquetas.

—¿No que mucho filtro de perra en SnapChat?",1,0,2,3,0,0,0,1.6000
965762235787341825,Me iba agarrar alto bajón,0,3,0,0,0,0,0,NULL
919764882316070917,Necesito una almeja chiluda en mi vida #MasterChefMX,0,4,0,0,0,0,0,NULL
917972330458112000,CHILE SE QUEDÓ SIN MUNDIAL. GANAMOS TODOS. ESTO ES UN TRIUNFO DE TODA LATINOAMÉRICA. UN APLAUSO PARA TODOS. 👏🏻,0,3,0,0,0,0,0,NULL
296053302863474689,"—¿Pepito, quien fue Juana de Arco? —Una drogadicta maestra. —¿De donde sacas eso? —El libro dice que murió por heroína.",1,1,0,0,1,2,1,4.0000
913518681866432512,"Nadie sabe lo que significa la palabra ayuda, hasta que la necesita.",0,3,0,0,0,0,0,NULL
965733722896175104,#LaVozKids1 Irene adms una gran compositora,0,3,0,0,0,0,0,NULL
864257888700715010,Quisiera ser Kylie Jenner para que mis labios rosaran los de Travis Scott.,0,3,0,0,0,0,0,NULL
102150312772632577,Si los holandeses usan suecos... ¿los suecos usan holandeses? #fb,1,0,1,2,2,0,0,2.2000
313063937371406338,"#EnLaRepublicaLibreYSoberanaDeGretchen quien abusa de un nino o d un viejo,es azotado 2 veces al dia por 25 anos seguidos.",0,3,0,0,0,0,0,NULL
965780887852994561,Beso con agarradita de nalga &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;,0,4,0,0,1,0,0,NULL
107185671625654273,"#Chiste Natalia Paris que piensas de los Sismos?
A ver lindos! Los sismos, me facinan sobre todo por Homero que es tan tonto. #chistes RT",1,1,3,1,0,0,0,1.2500
803397962449690624,Mamá mamá! En la escuela me dicen la Maruchan. ¿Porqué hijita? Porque no estoy muy sabrosa pero les quito el hambre...,1,0,2,2,0,1,0,2.0000
180322426704498688,#HarryPotterWillBeForever,0,3,0,0,0,0,0,NULL
393485416176709632,"—Hijo, ¿Te disfrazaste de ""Mi villano favorito""?
—No papá, ¿por qué?
—¿Y ese Minion?
—¡Deja en paz a mi novia papá!
—Jajá, ¡Pinche Enana!",1,0,0,4,0,0,0,2.0000
954491913347969024,"-Hijo, antes de morir te dejaré algo para que comas toda la vida - ¿Dinero? -No, un tenedor JAJAJAJA - ¡Desconecten a este viejo!",1,0,0,0,4,0,0,3.0000
921761336811511810,"Mujeres, los ex no vuelven porque las extrañan o no puedan vivir sin ustedes, vuelven porque les da envidia que otros se las anden cogiendo.",0,4,1,0,0,0,0,NULL
941325838808748032,¿Dónde venden tareas? Mi perro tiene hambre.,1,1,1,0,4,0,0,2.6000
965770699905359872,Yo no entiendo... ¿Cómo podés pensar? Si te volaron la cabeza.,0,4,0,1,0,0,0,NULL
438291292804481025,"#MiMamáDice ""Levantate, se te va a hacer tarde ya son las 7:00 am"" *eran las 5 de la mañana*",0,3,0,0,0,0,0,NULL
965783609964744705,"Gracias Jake por no dejarme pasar :)
Gracias Chris por irte en el ancesor :)
Piers yo te quería antes de robarme lo…",0,4,0,0,0,0,0,NULL
859800851803668480,"La profesora le dice a pepito:haber pepito si yo digo fui rica,es pasado y si digo soy hermosa ¿Que es?
exceso de imaginación profesora...",1,0,1,3,0,1,0,2.2000
965709215598858240,Ser fan es abrumador,0,3,0,0,0,0,0,NULL
802755405772226560,"El de los tacos me puso un taquito de más pero se le olvidó ponerme salsa verde. Dios da, Dios quita.",0,3,0,0,0,0,0,NULL
78520829289299968,"Había una vez un pollito que se llamaba MARTES, salió a la calle y pasó un carro y lo volvió MIER...COLES... by @Lina_1990 #fb",1,1,2,1,1,0,0,1.7500
965696892716879874,Será pegarlo porque la llenura no me dejó dormir 🐷,0,3,0,0,0,0,0,NULL
777207929174765568,"Jefe, Luis me acosa, me dice: Qué rico huele tu pelo Ana -Pero eso no es malo -¡Acuérdese que Luis es enano!",1,0,4,1,0,0,0,1.2000
965739171292893185,Ok. Me pinto el hambre,0,3,0,0,0,0,0,NULL
965818217154465792,Ya sabes que siempre contarás con nuestro apoyo 💖 @mariobautista_  te amooo,0,3,0,0,0,0,0,NULL
965379163661262853,"Se me hace una falta de respeto, besarse en la primera cita, sin meter mano por todos lados.",0,4,1,0,0,0,0,NULL
957782100416983040,"—Oye Will Smith...  

—SÍ, SÍ, A HUEVO, ¡MI HIJO Y YO LE ENTRAMOS!",1,2,3,0,0,0,0,1.0000
632694911675068416,"Tengo un mensaje para los que se casan hoy:

JAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJA BOLUDOOOO",1,0,3,1,1,0,0,1.6000
391334941898047490,"-Como pudiste cogerte a mi hermana?
-Y bueno...estaba ahí...desnuda...que querías que hiciera?
-La autopsia, hijo de puta!",1,0,1,0,0,1,3,4.0000
965918913987948544,Rosssss taaaaa,0,3,0,0,0,0,0,NULL
948569232215826432,"*Chocan y se caen los libros* Películas: Descuida, ¿Como te llamas? ¿Salimos? Realidad: ERES UN PENDEJO, QUITATE DE MI CAMINO.",1,2,1,1,1,0,0,2.0000
171442791329693696,"perdí mi trabajo, se fue mi esposa y se quemó la casa...
-no me digas ,nada positivo ??
-Si si el HIV... #chistesnegros",1,0,2,2,0,1,0,2.0000
857330651749634048,"—MIJO, ¿USTED HA JUGADO ESO DE LA BALLENA AZÚL?
—No😒
—DECOMISADO EL CELULAR, NO QUIERO QUE MUERA",1,0,4,2,0,0,0,1.3333
965955647727685633,la mejor frase de la historia de marito,0,3,0,0,0,0,0,NULL
716800403879407616,"—Mándame una foto. 

—  🐤

— Mándame una de cuerpo entero.

— 🐣

—Donde enseñes un poco más.

— 🐥",0,3,0,0,0,0,0,NULL
